10 0 0 0 0
10 0 0 0 0
10 0 0 0 0
10 1 0 0 0
11 1 0 0 0
11 1 0 0 0
11 1 0 0 0
11 0 0 0 0
11 0 0 0 0
11 0 0 0 0
11 0 0 0 0
11 0 0 0 0
11 0 0 0 0
11 0 0 0 0
11 0 0 0 0
11 0 0 0 0
11 0 0 0 0
11 0 0 0 0
11 0 0 0 0
11 0 0 0 0
11 0 0 0 0
11 0 0 0 0
11 0 0 0 0
11 0 0 0 0
11 0 0 0 0
11 0 0 0 0
11 0 0 0 0
11 0 0 0 0
11 0 0 0 0
11 0 0 0 0
11 0 0 0 0
11 0 0 0 0
11 0 0 0 0
11 0 0 0 0
11 0 0 0 0
11 0 0 0 0
11 0 0 0 0
11 0 0 0 0
11 0 0 0 0
11 0 0 0 0
11 0 0 0 0
11 0 0 0 0
11 0 0 0 0
11 0 0 0 0
11 0 0 0 0
11 0 0 0 0
11 0 0 0 0
11 0 0 0 0
11 0 0 0 0
11 0 0 0 0
11 0 0 0 0
11 0 0 0 0
11 0 0 0 0
11 0 0 0 0
12 0 0 0 0
12 0 0 0 0
12 0 0 0 0
12 0 0 0 0
12 0 0 0 0
12 0 0 0 0
12 0 0 0 0
12 0 0 0 0
12 0 0 0 0
12 0 0 0 0
12 0 0 0 0
12 0 0 0 0
12 0 0 0 0
12 0 0 0 0
12 0 0 0 0
12 0 0 0 0
12 0 0 0 0
12 0 0 0 0
12 0 0 0 0
12 0 0 0 0
12 0 0 0 0
12 0 0 0 0
12 0 0 0 0
12 0 0 0 0
12 0 0 0 0
12 0 0 0 0
12 0 0 0 0
12 0 0 0 0
12 0 0 0 0
12 0 0 0 0
12 0 0 0 0
12 0 0 0 0
12 0 0 0 0
12 0 0 0 0
12 0 0 0 0
12 0 0 0 0
12 0 0 0 0
12 0 0 0 0
12 0 0 0 0
12 0 0 0 0
12 0 0 0 0
12 0 0 0 0
12 0 0 0 0
12 0 0 0 0
12 0 0 0 0
12 0 0 0 0
12 0 0 0 0
12 0 0 0 0
12 0 0 1 1
13 0 0 1 1
13 0 0 1 1
13 0 0 1 1
13 0 0 1 1
13 0 0 1 1
13 0 0 1 1
13 0 0 1 1
13 0 0 1 1
13 0 0 1 1
13 0 0 1 1
13 0 0 1 1
13 0 0 1 1
13 0 0 1 1
13 0 0 1 1
13 0 0 1 1
13 0 0 1 1
13 0 0 1 1
13 0 0 1 1
13 0 0 1 1
13 0 0 1 1
13 0 0 1 1
13 0 0 1 1
13 0 0 1 1
13 0 0 1 1
13 0 0 1 1
13 0 0 1 1
13 0 0 1 1
13 0 0 1 1
13 0 0 1 1
13 0 0 1 1
13 0 0 1 1
13 0 0 1 1
13 0 0 1 1
13 0 0 1 1
13 0 0 1 1
13 0 0 1 1
13 0 0 1 1
13 0 0 1 1
13 0 0 1 1
13 0 0 1 1
13 0 0 1 1
13 0 0 1 1
13 0 0 1 1
13 0 0 1 1
13 0 0 1 1
13 0 0 1 1
13 0 0 1 1
13 0 0 1 1
13 0 0 1 1
13 0 0 1 1
14 0 0 1 1
14 0 0 1 1
14 0 0 1 1
14 0 0 1 1
14 0 0 1 1
14 0 0 1 1
14 0 0 1 1
14 0 0 1 1
14 0 0 1 1
14 0 0 1 1
14 0 0 1 1
14 0 0 1 1
14 0 0 1 1
14 0 0 1 1
14 0 0 1 1
14 0 0 1 1
14 0 0 1 1
14 0 0 1 1
14 0 0 1 1
14 0 0 1 1
14 0 0 1 1
14 0 0 1 1
14 0 0 1 1
14 0 0 1 1
14 0 0 1 1
14 0 0 1 1
14 0 0 1 1
14 0 0 1 1
14 0 0 1 1
14 0 0 1 1
14 0 0 1 1
14 0 0 1 1
14 0 0 1 1
14 0 0 1 1
14 0 0 1 1
14 0 0 1 1
14 0 0 1 1
14 0 0 1 1
14 0 0 1 1
14 0 0 1 1
14 0 0 1 1
14 0 0 1 1
14 0 0 1 1
14 0 0 1 1
14 0 0 1 1
15 0 0 1 1
15 0 0 1 1
15 0 0 1 1
15 0 0 1 1
15 0 0 1 1
15 0 0 1 1
15 0 0 1 1
15 0 0 1 1
15 0 0 1 1
15 0 0 1 1
15 0 0 1 1
15 0 0 1 1
15 0 0 1 1
15 0 0 1 1
15 0 0 1 1
15 0 0 1 1
15 0 0 1 1
15 0 0 1 1
15 0 0 1 1
15 0 0 1 1
15 0 0 1 1
15 0 0 1 1
15 0 0 1 1
15 0 0 1 1
15 0 0 1 1
15 0 0 1 1
15 0 0 1 1
15 0 0 1 1
15 0 0 1 1
15 0 0 1 1
15 0 0 1 1
15 0 0 1 1
15 0 0 1 1
15 0 0 1 1
15 0 0 1 1
15 0 0 1 1
15 0 0 1 1
15 0 0 1 1
15 0 0 1 1
15 0 0 1 1
15 0 0 1 1
15 0 0 1 1
15 0 0 1 1
15 0 0 1 1
15 0 0 1 1
16 0 0 1 1
16 0 0 1 1
16 0 0 1 1
16 0 0 1 1
16 0 0 1 1
16 0 0 1 1
16 0 0 1 1
16 0 0 1 1
16 0 0 1 1
16 0 0 1 1
16 0 0 1 1
16 0 0 1 1
16 0 0 1 1
16 0 0 1 1
16 0 0 1 1
16 0 0 1 1
16 0 0 1 1
16 0 0 1 1
16 0 0 1 1
16 0 0 1 1
16 0 0 1 1
16 0 0 1 1
16 0 0 1 1
16 0 0 1 1
16 0 0 1 1
16 0 0 1 1
16 0 0 1 1
16 0 0 1 1
16 0 0 1 1
16 0 0 1 1
16 0 0 1 1
16 0 0 1 1
16 0 0 1 1
16 0 0 1 1
16 0 0 1 1
16 0 0 1 1
16 0 0 1 1
16 0 0 1 1
16 0 0 1 1
16 0 0 1 1
16 0 0 1 1
16 0 0 1 1
16 0 0 1 1
16 0 0 1 1
16 0 0 1 1
16 0 0 1 1
16 0 0 1 1
17 0 0 1 1
17 0 0 1 1
17 0 0 1 1
17 0 0 1 1
17 0 0 1 1
17 0 0 1 1
17 0 0 1 1
17 0 0 1 1
17 0 0 1 1
17 0 0 1 1
17 0 0 1 1
17 0 0 1 1
17 0 0 1 1
17 0 0 1 1
17 0 0 1 1
17 0 0 1 1
17 0 0 1 1
17 0 0 1 1
17 0 0 1 1
17 0 0 1 1
17 0 0 1 1
17 0 0 1 1
17 0 0 1 1
17 0 0 1 1
17 0 0 1 1
17 0 0 1 1
17 0 0 1 1
17 0 0 1 1
17 0 0 1 1
17 0 0 1 1
17 0 0 1 1
17 0 0 1 1
17 0 0 1 1
17 0 0 1 1
17 0 0 1 1
17 0 0 1 1
17 0 0 1 1
17 0 0 1 1
17 0 0 1 1
17 0 0 1 1
17 0 0 1 1
17 0 0 1 1
17 0 0 1 1
