7 0 0 0 0
7 0 0 0 0
7 0 0 0 0
7 1 0 0 0
7 1 0 0 0
7 1 0 0 0
7 1 0 0 0
7 0 0 0 0
7 0 0 0 0
7 0 0 0 0
7 0 0 0 0
7 0 0 0 0
7 0 0 0 0
7 0 0 0 0
7 0 0 0 0
7 0 0 0 0
7 0 0 0 0
7 0 0 0 0
7 0 0 0 0
7 0 0 0 0
7 0 0 0 0
7 0 0 0 0
7 0 0 0 0
7 0 0 0 0
7 0 0 0 0
7 0 0 0 0
7 0 0 0 0
7 0 0 0 0
7 0 0 0 0
7 0 0 0 0
7 0 0 0 0
7 0 0 0 0
7 0 0 0 0
7 0 0 0 0
7 0 0 0 0
7 0 0 0 0
7 0 0 0 0
7 0 0 0 0
7 0 0 0 0
7 0 0 0 0
7 0 0 0 0
7 0 0 0 0
8 0 0 0 0
8 0 0 0 0
8 0 0 0 0
8 0 0 0 0
8 0 0 0 0
8 0 0 0 0
8 0 0 0 0
8 0 0 0 0
8 0 0 0 0
8 0 0 0 0
8 0 0 0 0
8 0 0 0 0
8 0 0 0 0
8 0 0 0 0
8 0 0 0 0
8 0 0 0 0
8 0 0 0 0
8 0 0 0 0
8 0 0 0 0
8 0 0 0 0
8 0 0 0 0
8 0 0 0 0
8 0 0 0 0
8 0 0 0 0
8 0 0 0 0
8 0 0 0 0
8 0 0 0 0
8 0 0 0 0
8 0 0 0 0
8 0 0 0 0
8 0 0 0 0
8 0 0 0 0
8 0 0 0 0
8 0 0 0 0
8 0 0 0 0
8 0 0 0 0
8 0 0 0 0
8 0 0 0 0
8 0 0 0 0
8 0 0 0 0
8 0 0 0 0
8 0 0 0 0
8 0 0 0 0
8 0 0 0 0
8 0 0 0 0
8 0 0 0 0
8 0 0 0 0
8 0 0 0 0
8 0 0 0 0
8 0 0 0 0
8 0 0 0 0
8 0 0 0 0
9 0 0 0 0
9 0 0 0 0
9 0 0 0 0
9 0 0 1 1
9 0 0 1 1
9 0 0 1 1
9 0 0 1 1
9 0 0 1 1
9 0 0 1 1
9 0 0 1 1
9 0 0 1 1
9 0 0 1 1
9 0 0 1 1
9 0 0 1 1
9 0 0 1 1
9 0 0 1 1
9 0 0 1 1
9 0 0 1 1
9 0 0 1 1
9 0 0 1 1
9 0 0 1 1
9 0 0 1 1
9 0 0 1 1
9 0 0 1 1
9 0 0 1 1
9 0 0 1 1
9 0 0 1 1
9 0 0 1 1
9 0 0 1 1
9 0 0 1 1
9 0 0 1 1
9 0 0 1 1
9 0 0 1 1
9 0 0 1 1
9 0 0 1 1
9 0 0 1 1
9 0 0 1 1
9 0 0 1 1
9 0 0 1 1
9 0 0 1 1
9 0 0 1 1
9 0 0 1 1
9 0 0 1 1
9 0 0 1 1
10 0 0 1 1
10 0 0 1 1
10 0 0 1 1
10 0 0 1 1
10 0 0 1 1
10 0 0 1 1
10 0 0 1 1
10 0 0 1 1
10 0 0 1 1
10 0 0 1 1
10 0 0 1 1
10 0 0 1 1
10 0 0 1 1
10 0 0 1 1
10 0 0 1 1
10 0 0 1 1
10 0 0 1 1
10 0 0 1 1
10 0 0 1 1
10 0 0 1 1
10 0 0 1 1
10 0 0 1 1
10 0 0 1 1
10 0 0 1 1
10 0 0 1 1
10 0 0 1 1
10 0 0 1 1
10 0 0 1 1
10 0 0 1 1
10 0 0 1 1
10 0 0 1 1
10 0 0 1 1
10 0 0 1 1
10 0 0 1 1
10 0 0 1 1
10 0 0 1 1
10 0 0 1 1
10 0 0 1 1
10 0 0 1 1
10 0 0 1 1
10 0 0 1 1
10 0 0 1 1
10 0 0 1 1
10 0 0 1 1
10 0 0 1 1
10 0 0 1 1
10 0 0 1 1
10 0 0 1 1
10 0 0 1 1
10 0 0 1 1
10 0 0 1 1
10 0 0 1 1
11 0 0 1 1
11 0 0 1 1
11 0 0 1 1
11 0 0 1 1
11 0 0 1 1
11 0 0 1 1
11 0 0 1 1
11 0 0 1 1
11 0 0 1 1
11 0 0 1 1
11 0 0 1 1
11 0 0 1 1
11 0 0 1 1
11 0 0 1 1
11 0 0 1 1
11 0 0 1 1
11 0 0 1 1
11 0 0 1 1
11 0 0 1 1
11 0 0 1 1
11 0 0 1 1
11 0 0 1 1
11 0 0 1 1
11 0 0 1 1
11 0 0 1 1
11 0 0 1 1
11 0 0 1 1
11 0 0 1 1
11 0 0 1 1
11 0 0 1 1
11 0 0 1 1
11 0 0 1 1
11 0 0 0 1
11 0 0 0 1
11 0 0 0 1
11 0 0 0 1
11 0 0 0 1
11 0 0 0 1
11 0 0 0 1
11 0 0 0 1
11 0 0 0 1
11 0 0 0 1
11 0 0 0 1
11 0 0 0 1
11 0 0 0 1
12 0 0 0 1
